"あなたの兄は速く走る","你哥哥跑得很快。","unlearned"
"北海道の冬に降る雪はとても大きい","北海道的冬天下雪下得非常大。","unlearned"
"Aは日本語を比較的流ちょうに話す","A日语说得比较流利。","unlearned"
"彼は今日遅く来た","他今天来得很晚。","unlearned"
"彼の彼女は美しく育った","他女朋友长得很漂亮。","unlearned"
"田中の話す中国語はそんなに流ちょうでない","田中说汉语说得不太流利。","unlearned"
"Aは特にうまくバスケをする","A篮球打得特别好。","unlearned"
"夏休み私は家族と一緒に旅行に行きたい","暑假我想跟家人一起去旅行。","unlearned"
"この件は誰にも話してはならない","这件事别跟任何人说。","unlearned"
"私の中国語はラジオ講座で学んだものだ","我的汉语是跟广播讲座学的。","unlearned"
"彼は上海語、福建語と広東語のすべてを話せる","上海话，福建话跟广东话他都会说。","unlearned"
"彼は授業が始まるとすぐ居眠りをする","他上课就打瞌睡。","unlearned"
"Aは酒を飲むとすぐ顔が赤くなる","A一喝酒脸就红。","unlearned"
"これこそが本場の麻婆豆腐です","这才是正宗的麻婆豆腐呢。","unlearned"
"この旅館のアヒルの丸焼きはおいしい","这家店的烤鸭很好吃。","unlearned"
"普通でしょう。あの店のこそがおいしいです。","一般吧。那家店的才好吃呢。","unlearned"
"あなた人を騙しましたね。","你骗人吧。","unlearned"
"私は人を騙していない、あなたこそ人を騙した。","我没骗人，你才骗人呢。","unlearned"
"私は日本の免許証を持っています、中国で運転することはできますか？","我有日本驾照，在中国可以开车吗？","unlearned"
"出来ます、しかし先に日本の免許証を国際免許に交換しないといけません。","可以，不过得先把日本驾照换成国际驾照。","unlearned"
"あなたはもう免許を持っているの！とてもすごい！","你已经拿到驾照！真厉害。","unlearned"
"日本では十八歳に達するとすぐ免許の試験を受けられます。","在日本满十八岁就可以考驾照。","unlearned"
"私は去年免許を取ったのです。","我是去年拿的驾照。","unlearned"
"中国は日本と同じです","中国跟日本一样。","unlearned"
"私は今年20歳ですが、私も受けに行ってみたいです。受けやすいですか？","我今年二十岁了，我也想去考。好考吗？","unlearned"
"これは説明しづらい。あなたは試験を受けてみれる。","这不好说。你可以试试。","unlearned"
"実は私も免許を持っていて、しかし運転する度胸がない。","其实我也有驾照，但是不太敢开。","unlearned"
"何回か多く運転し、熟練すればすぐ運転する勇気が出る。","多开几次，熟练了就敢开了","unlearned"
"よし、私は先に行って練習相手を探ししっかりと練習します。","好，我先去找一个陪练好好儿练练。","unlearned"
"机の上の飲み物は勝手に飲んでいい。","桌子上的银联可以随便喝。","unlearned"
"展覧ホールの中で写真を撮っていいですか？ダメです。","展厅里可以拍照吗？不可以。","unlearned"
"私のボールペンはインクがなくなったのであなたのを使ってもいいですか？","我的圆珠笔没墨水了，可以用你的吗？","unlearned"
"キャンパスの中でタバコを吸ってはいけません","校园内不能抽烟。","unlearned"
"学校外の人員はここの自習室を使ってはいけません。","校外人员不能使用这儿的自习室。","unlearned"
"この問題は本当に回答しづらい","这个问题真不好回答。","unlearned"
"このブランドのボールペンは書きやすい","这个牌子的圆珠笔很好写。","unlearned"
"私が新しく買った電子辞書の機能は多く、使いやすい","我新买的电子词典功能很多，很好用。","unlearned"
"あなたはみんなと話し合ってみて、それから決めましょう","你跟大家商量商量再决定吧。","unlearned"
"これは私が自分で作ったケーキで、あなたは食べてみてください。","这是我自己做的蛋糕，你尝尝。","unlearned"
"この本はとても面白いです、あなたは読んでみていいですよ。","这本小说挺有意思的，你可以看看。","unlearned"
"私は考えてみてからあなたに返答します。","我想一想再给你答复。","unlearned"
"スピーキングレベルを上げたいなら、喋る勇気を持ち、間違えることを恐れてはいけない","想提高口语水平就要敢说，不要怕说错。","unlearned"
"彼の肝っ玉は小さく、ホラー映画を見る勇気がない","他胆子很小，不敢看恐怖电影。","unlearned"
"これはあなたが一番好きな料理です、もっと食べてください。","这是你最爱吃的菜，多吃点儿。","unlearned"
"今日は私の誕生日なので、私たちは好きなだけ飲みましょう","今天是我的生日，咱们多喝两杯。","unlearned"
"私は最近6㎏太ったので、お菓子を控えめに食べる必要がある","我最近胖了六公斤，要少吃点儿甜食。","unlearned"
"あなたは何か楽器を弾くことはできますか？","你会弹奏什么乐器吗？","unlearned"
"私はいつか家族と一緒にヨーロッパに行って遊んでみたい","我想什么时候和家人一起去欧洲玩儿玩儿。","unlearned"
"私はあの人をどこかで見たことがある気がする","那个人我好像在哪儿见过。","unlearned"
"私は酒が飲めない","我不会喝酒。","unlearned"
"私は泳げない","我不会游泳。","unlearned"
"今日私は酒が飲めない","今天我不能喝酒。","unlearned"
"Aは1分間に200時打てる","A一分能打200个字","unlearned"
"図書館でタバコを吸ってはいけない","图书馆里不能抽烟。","unlearned"
"あなたは中国に帰った後、私に手紙を書けばいい。","你回中国以后可以给我写信","unlearned"
"皆会場に入った、Aはまだ来ない、これ以上彼を待つの？","大家都进场了，A还没来，还等他妈？","unlearned"
"急いではいけない、まだ待ってみよう。当然まだ間に合うはずだ。","别着急，在等等。应该还来得及。","unlearned"
"ごめん、遅くなった。","对不起，我来晚了。","unlearned"
"あなたどうして今ようやく来たの？","你怎么现在才来。","unlearned"
"私たちは3時にはもうついていた。","我们三点就到了。","unlearned"
"私の自転車が私の友人に借りられていた。","我的自行车让我朋友借走了。","unlearned"
"私は出るときにようやく思い出して、歩きながら来たんだ。","我出门的时候才想起来，是走着来的。","unlearned"
"こんなに遅くなったら、間違いなく椅子はない、立って見ないといけなくなった。","这么晚了，肯定没座儿了，得站着看了。","unlearned"
"大丈夫。みんなついたし、私たちは速くいきましょう。","没关系。人到齐了，咱们快进去吧。","unlearned"
"あなたは来週まだ北京にいますか？","你下个星期还在北京吗？","unlearned"
"私は北京に住んで三年になるが、まだ万里の長城に行ったことがない。","我在北京住了三年了，还没去过长城。","unlearned"
"私は昨日一冊の小説を買い、さらに一冊の漫画を買った。","我昨天买了一本小说，还买了一本漫画。","unlearned"
"Aは毎日授業に出なければならず、さらに家庭教師もしなければならないので、とても忙しい","A每天要上课，还要做家教，特别忙。","unlearned"
"あなたはこんなにハンサムなので、当然女子学生からの歓迎を受けます。","你这么帅，应该很受女生欢迎。","unlearned"
"Aは中国留学に行ったことがあるので、中国語は当然うまく話せるはずです。","A去中国留过学，汉语应该说得很好。","unlearned"
"私はこの論文を三回読んでようやく理解した。","这篇论文我看了三遍才看明白。","unlearned"
"昨日は寝たのがとても遅かったので、今日は午後一時にようやく起きた。","昨天睡得太晚，今天下午一点才起床。","unlearned"
"彼は最近毎日残業していて、夜の十一時にようやく家に戻る。","他最近每天都加班，晚上十一点才回家。","unlearned"
"私は今日朝の余時にもう目覚めた。","我今天早上四点就醒了。","unlearned"
"彼は先週早くも今週の課題をすべて予習し終えた。","他上星期就把这星期的课都预习完了","unlearned"
"今の子供は三、四歳でもう英語を学び始めた。","现在的孩子三，四岁就开始学英语了。","unlearned"
"Aはみんなに病院送りにされた。","A被大家送进医院了。","unlearned"
"昨日買った本は子供に破かれた。","昨天买的书叫孩子撕坏了","unlearned"
"彼は私に説得された","他让我说服了。","unlearned"
"Aの机は人に盗み去られた。","A的手机被人偷走了。","unlearned"
"私は出かけるとき傘をもっていかなかったので、全身がすべて雨でぬれてしまった。","我出门时没带伞，全身都被淋湿了。","unlearned"
"私が新しく買ったパソコンは弟に遊んで壊された。","我新买的电脑叫弟弟玩儿坏了。","unlearned"
"麺麭は私に焦がされた。","面包让我考糊了。","unlearned"
"彼らは全員あの会社に騙された。","他们都被那个公司骗了。","unlearned"
"私の漫画は母に捨てられた。","我的漫画被妈妈扔了。","unlearned"
"私の自転車は乗り去られた。","我的自行车被骑走了。","unlearned"
"彼は寝ながら本を読むのが好きだ。","他喜欢躺着看书。","unlearned"
"彼は鼻歌を歌いながら教室を出ていった。","他哼着歌走出了教室。","unlearned"
"私は窓を開けて寝るのが好きではない。","我不喜欢关着窗户睡觉。","unlearned"
"先生が少し彼女を叱責しただけで、彼女はすぐ泣きだした。","老师稍微批评了她一下，她就哭起来了。","unlearned"
"このリンゴの様子は見てみるとそうでもないが、食べてみるとなかなか悪くない。","这个苹果样子看起来不怎么样，吃起来味道还不错。","unlearned"
"あなたは地面のおもちゃをすべて片づけなさい。","你把地上的玩具都收拾起来。","unlearned"
"警察は間違った人を逮捕し、善人を捕まえた。","警察抓错了人，把好人抓起来了。","unlearned"
"さっき私は私のパパに電話で厳しく叱られました。","刚才我被我爸爸在电话里狠狠地教训了一顿","unlearned"
"あなたはまた何かしでかしたんでしょう？","你是不是有做错什么事了。","unlearned"
"今回のAの成績が出てきた、私は6点だった。","这次A的成绩出来了，我考了六分。","unlearned"
"高くはないね。あなたは真面目に準備をしなかったのではないですか？","不算高，你是不是没有认真准备？","unlearned"
"私は真面目に準備しました。","我认真准备了。","unlearned"
"彼はどうして私にあんなに大きな癇癪を起すのだろうか？","他怎么对我发那么大的脾气呢？","unlearned"
"あなたたち言ってみてよ、私のパパは不合理でしょう？","你们说说看，我爸爸是不是很不讲理。","unlearned"
"半年前もあなたは試験を受けましたね？","半年前你也考过一次吧？","unlearned"
"あの時あなたは6.5点でしたよね？","那次你考了六点儿五分吧？","unlearned"
"もし私があなたのパパなら、私も癇癪を起したかもしれません。","要是我是你爸，我也会发火的。","unlearned"
"あなたたち2人は私の友達ですよね？","你们俩是我的朋友吗?","unlearned"
"今日は私のおごりです、みんな思う存分食べましょう！","今天我请客，大家痛痛快快地吃吧。","unlearned"
"あなたは急いではいけません、ゆっくり話してください。","你别着急，慢慢儿地说。","unlearned"
"最近とても疲れた、私は本当にしっかりとすこし休みたい。","最近太累了，我真想好好儿休息一下。","unlearned"
"聞くところによるとあなたは彼女に振られた、でしょう？","听说你被女朋友甩了，是不是？","unlearned"
"彼はこの2日間とも学校に来ていない、病気になったのだろうか？","他这两天都没来学校，是不是生病了？","unlearned"
"あなたの私への提案はとても助けになった。","您的建议对我有很大的帮助。","unlearned"
"Aがいうには彼らのクラスの先生は常に学生に癇癪を起している。","A说他们版的老师经常对学生发火。","unlearned"
"異能の集会、あなたはどうしてこなかったの？","昨天聚会，你怎么没来呢？","unlearned"
"夏休み私たちはどこに行って遊ぼう？","暑假咱们去哪儿玩儿呢？","unlearned"
"彼は私たちの秘密を知っているの？","他知道不知道我们的秘密呢？","unlearned"
"このAPPPは使いやすい、あなたも試してみて。","这个APP很好用，你试试看。","unlearned"
"私が私の友達にこの活動に参加したいかしたくないか聞いてみる。","我问问看我朋友是不是想参加这个活动。","unlearned"
"この近くの書店は全てこの本はなく、私はネット上で探してみる。","附近的书店都没有这本书，我上网找找看。","unlearned"
"あなたはこんなに少なく来ているのなら、風邪をひくでしょう。","你穿得这么少，会感冒的。","unlearned"
"空模様はあまりよくなく、少ししたら当然雨が降るだろう。","天色不太好，一会儿应该会下雨。","unlearned"
"もし私があなたなら、きっと彼を許さないだろう。","我如果是你，肯定不会原谅他。","unlearned"
"これだけ遅くなったら、Aは今日は来ないだろう。","这么晚了，A今天不会来了。","unlearned"
"どうしてまだ4時なのにもう渋滞が始まっているの？","怎么才四点就开始堵车了？","unlearned"
"大都市はまさしくこんなもので、仕方がない。","大城市就是这样，没办法。","unlearned"
"今日は金曜日で、だれもが早く家に帰りたいです。","今天周五，谁都想早点儿回家。","unlearned"
"私たちは道を変えていきましょう。","咱们换条路走吧。","unlearned"
"前の出口から出て東に曲がると小道があります。","从前面的出口出去，向东拐有条小路。","unlearned"
"もうすぐ着く、前は孟宗なんだから、変えてはいけません。","快到了，前面就是，别换了。","unlearned"
"あの小道は知っている人が多くないので、渋滞していません。","那条小路知道的人不多，不堵车。","unlearned"
"なら、もしもっと渋滞していたら？","那要是更堵呢？","unlearned"
"あなたたち2人は喧嘩をやめて、私が決めましょう。","你们俩不要吵，我来定吧。","unlearned"
"また10分待ってももしまたこんなに渋滞していたら、Aのを聞きましょう。","再等十分钟，如果还这么堵，就听A的。","unlearned"
"今はまだ6月で、もうこんなに暑い。8月はどうやって過ごそう？","现在才六月，就这么热，八月怎么过？","unlearned"
"この子はまだ小学一年生なのにもう字をこんなにもよく書きます。","这个孩子才上小学一年级字就写得这么好","unlearned"
"この飯はたった5元？すごく安い！","这顿饭才五块钱？太便宜了！","unlearned"
"まさに先月、彼女は運転免許を取った。","就在上个月，她拿到了驾照。","unlearned"
"私たちはまさにそう決めました。","咱们就这么定了吧！","unlearned"
"この2つの腕時計はどれもとても見目好い。","这两块手表那块都挺好看的。","unlearned"
"彼はなんでも少しできて、だがなにも精通していない。","他什么都会一点儿，可是什么都不精。","unlearned"
"Aは明日中国留学から帰ってくる。","A后天从中国留学回来。","unlearned"
"彼はアメリカから貴重な資料をもって帰ってくる。","他从美国带回来一批珍贵的史料。","unlearned"
"機能AはBから百元借りた。","昨天A向B借了一百块钱。","unlearned"
"彼はみんなに向けて申し訳なさを表した。","他向大家表示抱歉。","unlearned"
"すぐぶつかる！急いでハンドルを切って！","要撞上了！赶紧打方向盘！","unlearned"
"すぐ期末テストです、みんな気を引き締めて復習を始めましょう。","快期末考试了，大家收收心开始复习吧。","unlearned"
"彼らは来月まもなく結婚する。","他们下个月就要结婚了。","unlearned"
"私があなたにこの問題をどう解くのか教えてみましょう。","我来给你讲讲这道题怎么做。","unlearned"
"私は地元の人で、私がみんなにガイドをしましょう。","我是本地人，我来给大家做向导吧。","unlearned"
"私たちはいくか行かないか、あなたが決めましょう。","咱们去不去，你来决定吧。","unlearned"
